eq,label
北方AS20,导弹武器
北方(Nord)AS30,导弹武器
KC-1（AS-1）,导弹武器
X-66/23/27(AS-7),导弹武器
X-22(AS-4),导弹武器
K-10(AS-2),导弹武器
杰索伍（JSOW）AGM-154,导弹武器
百舌鸟AGM－45A/B,导弹武器
哈姆AGM－78,导弹武器
蓝箭7反坦克导弹,导弹武器
标准AGM－78,导弹武器
Kh-55/RKV-500/AS-15,导弹武器
V-1/复仇兵器第1号/Fi-103,导弹武器
Condor-II/Badr-2000,导弹武器
Kh-59/AS-13,导弹武器
巴姆斯/RBS23,导弹武器
R-40(AA-6),导弹武器
K-9(AA-4),导弹武器
米卡/Mica,导弹武器
R-23(AA-7),导弹武器
K-8(AA-3),导弹武器
R-60(AA-8),导弹武器
R-27(AA-10),导弹武器
R-33(AA-9),导弹武器
霹雳-8(PL-8),导弹武器
R-3R/K-13(AA-2),导弹武器
K-5(AA-1),导弹武器
阿玛特（ARMAT）,导弹武器
MAA-1,导弹武器
云母导弹,导弹武器
GBU-10、12系列,导弹武器
霹雳-7(PL-7),导弹武器
FIM-92/毒刺/Stinger,导弹武器
陆盾2000/LD2000,导弹武器
杰里科-3（Jericho-3）,导弹武器
绿箭（红箭-8）,导弹武器
9K31/SA-9/箭-1,导弹武器
S-300V斗士/巨人/SA-12,导弹武器
03式/SAM-4/SAM,导弹武器
长剑/Rapier,导弹武器
红旗-17（HQ-17）,导弹武器
9K33/黄蜂/SA-8,导弹武器
前卫-3（QW-3）,导弹武器
天弓-I型,导弹武器
MIM-23/霍克/HAWK,导弹武器
前卫-11（QW-11）,导弹武器
红旗1号（HQ-1）,导弹武器
杰里科-1(Jericho-1）,导弹武器
山毛榉-M1-2（SA-17）,导弹武器
前卫-lA（QW-1A),导弹武器
9K38 针(SA-18),导弹武器
前卫-2（QW-2）,导弹武器
2C6M/通古斯卡（SA-19）,导弹武器
9K310/针-1/SA-16,导弹武器
“耀星”导弹,导弹武器
91式/凯科,导弹武器
9K34/箭-3/SA-14,导弹武器
星爆,导弹武器
标枪（Javelin）,导弹武器
前卫-18(QW-18),导弹武器
LG天马,导弹武器
红缨-6(FN-6),导弹武器
萨姆-6（SA-6）,导弹武器
吹管,导弹武器
红缨-5甲(HN-5A),导弹武器
M-48/小槲树/Chaparral,导弹武器
S400防空导弹,导弹武器
前卫-1(QW-1),导弹武器
FIM-43红眼睛,导弹武器
前卫-1M(QW-1M),导弹武器
X-20（AS-3）,导弹武器
9K37/山毛榉/SA-11,导弹武器
雷鸟（Thunderbird）,导弹武器
星光(Starstreak),导弹武器
RBS-90,导弹武器
罗兰特(Roland ),导弹武器
RBS-70,导弹武器
箭-2（Arrow-2）,导弹武器
前卫-4（QW-4）,导弹武器
MIM-104/爱国者/Patriot,导弹武器
前卫-19（QW-19）,导弹武器
天弓-Ⅱ型,导弹武器
捷羚(Antelope),导弹武器
S-125/小羚羊/SA-3,导弹武器
“飞蠓”80,导弹武器
HS117/蝴蝶,导弹武器
9K32/箭-2/SA-7,导弹武器
龙胆草/Enzian/Gentian,导弹武器
AGM-130,导弹武器
9M37M/箭-10/SA-13,导弹武器
火百合/F25/F55,导弹武器
9K330/道尔/SA-15,导弹武器
莱茵女儿(Rheintochter),导弹武器
S300P/SA10,导弹武器
9K34/箭-3/SA-14,导弹武器
铠甲-S1/Pantsir-S1/SA-22),导弹武器
烈火-1(Agni-I),导弹武器
瀑布（Waterfall）,导弹武器
红旗-12/凯山-1,导弹武器
S-200/织女星/SA-5,导弹武器
阿斯派德-2000(Spada-2000),导弹武器
红旗-61(HQ-61),导弹武器
93式/ASM-2,导弹武器
81式/短萨姆/ASM-1,导弹武器
红旗-3（HQ-3）,导弹武器
S-25/金鹰/SA-1,导弹武器
红旗-2(HQ-2),导弹武器
9K38/针式/SA-N-10,导弹武器
阿斯姆-1/80式,导弹武器
罗伯特RB04,导弹武器
阿斯派德,导弹武器
红头（Red Top）,导弹武器
X-41,导弹武器
AS34/鸬鹚,导弹武器
X-31Ⅱ/X-31A(AS-12),导弹武器
依尔依斯特,导弹武器
爱吐斯（Airtos）,导弹武器
流星(BVRAAM),导弹武器
X-1/Fritz-X/FX-1400,导弹武器
P.3T/海鹰（Sea Eagle）,导弹武器
KH-31/AS-17,导弹武器
K-12Б,导弹武器
Hs.293,导弹武器
HS-293,导弹武器
RBS-15F(尔布斯),导弹武器
AM-39/飞鱼,导弹武器
CAMM,导弹武器
R.550魔术,导弹武器
Kh-29(AS-14),导弹武器
迦伯列-3,导弹武器
ASM-3,导弹武器
CL-843/海鸥/Sea Skua ASM,导弹武器
天空闪光（Sky Flash）,导弹武器
火光（Firestreak）,导弹武器
天剑1型/Tien Chien I,导弹武器
怪蛇-5/Python-5,导弹武器
X-4/RK-344,导弹武器
蜻蜓-2/Shafrir2,导弹武器
德比/Derby,导弹武器
蜻蜓-1/Shafrir1,导弹武器
A3M,导弹武器
AIM-54/不死鸟/ Phoenix,导弹武器
阿斯特拉(Astra),导弹武器
H-4,导弹武器
怪蛇-4(Python-4),导弹武器
怪蛇-3（Python-3）,导弹武器
AIM-120/AMRAAM/监狱,导弹武器
AIM-9X/响尾蛇/Sidewinder,导弹武器
弯刀/V-3B/Kukri,导弹武器
蜻蜓-2（Shafrir-2）,导弹武器
蜻蜓-1（Shafrir-1）,导弹武器
AIM-132/阿斯拉姆/ASRAAM,导弹武器
99式(AAM-4),导弹武器
04式(AAM-5),导弹武器
天剑-Ⅱ型,导弹武器
AIM-9/响尾蛇/Sidewinder,导弹武器
AIM-7/麻雀/Sparrow,导弹武器
AIM-68大Q,导弹武器
IRIS-T,导弹武器
AAM-1,导弹武器
AIR-2“妖怪”（Genie）,导弹武器
90式/AAM-3,导弹武器
AIM-4/猎鹰/Falcon,导弹武器
AAM-2,导弹武器
马特拉R530,导弹武器
R-4R(AA-5),导弹武器
绿色奶酪(Green Cheese),导弹武器
KH-101/102,导弹武器
3M25/陨石/AS-19,导弹武器
AJ168/AS37/玛特尔,导弹武器
小斗犬 AGM-12,导弹武器
蓝剑(Blue Steel),导弹武器
阿帕奇(Apache-C),导弹武器
阿拉姆(ALARM),导弹武器
叩头虫2 AGM－123A,导弹武器
AGM-65/小牛/Maverick,导弹武器
9K114/螺旋/AT-6,导弹武器
9K118/旋风/AT-12,导弹武器
KSR-5/王鱼/AS-6,导弹武器
姆腊斯姆AGM－109,导弹武器
AJ168/AS37,导弹武器
罗伯特RB05,导弹武器
鹌鹑 ADM-20,导弹武器
猎犬 AGM-28A/B,导弹武器
北方（Nord）AS11,导弹武器
突眼（Popeye）AGM-142,导弹武器
秃鹰AGM－53A,导弹武器
Brimstone/硫磺石,导弹武器
飞腾-2000（FT-2000）,导弹武器
红旗-19(HQ-19),导弹武器
ASMP,导弹武器
动能-2（DN-2）,导弹武器
红旗-15(HQ-15),导弹武器
黛利拉（Delilah）,导弹武器
S-300PMU1/PMU2(SA-20),导弹武器
轻剑/Rapier,导弹武器
东风-11（DF-11/M-11）,导弹武器
红旗-9(HQ-9),导弹武器
833 南康号,舰船舰艇
886 千岛湖号补给舰,舰船舰艇
890 巢湖号补给舰,舰船舰艇
887 微山湖号补给舰,舰船舰艇
888 抚仙湖号补给舰,舰船舰艇
885 青海湖号补给舰,舰船舰艇
883 阳澄湖号补给舰,舰船舰艇
独立号濒海战斗舰(LCS-2),舰船舰艇
天城号/Amagi,舰船舰艇
古鹰级/Furutaka,舰船舰艇
青叶级/Aoba,舰船舰艇
最上级/Mogami,舰船舰艇
“帕拉”级,舰船舰艇
莱比锡号/Leipzig,舰船舰艇
塞德利茨号/Seydlitz,舰船舰艇
重庆号,舰船舰艇
恩登号/Ender,舰船舰艇
海圻号,舰船舰艇
沙恩霍斯特号/Scharnhorst,舰船舰艇
柯尼斯堡级/K级,舰船舰艇
平远舰,舰船舰艇
422 塔克辛(Taksin)号,舰船舰艇
江门号(562),舰船舰艇
自由级濒海战斗舰(LCS-1),舰船舰艇
基洛级（877EKM/636/636M型）366号,舰船舰艇
纳莱颂恩号(053H2G),舰船舰艇
宜昌号(564),舰船舰艇
LCS-5/密尔沃基号,舰船舰艇
海上防卫艇,舰船舰艇
下关号(501),舰船舰艇
洛阳号(527),舰船舰艇
马鞍山号(525),舰船舰艇
嘉兴号(521),舰船舰艇
长治号(519),舰船舰艇
常德号（509）,舰船舰艇
厦门号（515）,舰船舰艇
茂名号(551),舰船舰艇
中东号(532),舰船舰艇
海口号(529),舰船舰艇
佛山号(559),舰船舰艇
自贡号(558),舰船舰艇
安顺号(554),舰船舰艇
金华号(534),舰船舰艇
F-22P级,舰船舰艇
连云港号(522),舰船舰艇
四平号(544),舰船舰艇
南平号(517),舰船舰艇
蒲田号(523),舰船舰艇
北海号(558),舰船舰艇
湘潭号(556),舰船舰艇
安庆号(539),舰船舰艇
淮北号(541),舰船舰艇
Meko200级,舰船舰艇
“玛库特·拉贾库玛林”级,舰船舰艇
“代斯蒂安那·多尔夫”级,舰船舰艇
柳州号(573),舰船舰艇
潍坊舰(550),舰船舰艇
阿兹马特级,舰船舰艇
鹰潭号（531）,舰船舰艇
南充号(502),舰船舰艇
“筑后”级导弹护卫舰,舰船舰艇
昆明号（505）,舰船舰艇
开源号(503),舰船舰艇
“可畏”级,舰船舰艇
“奥坎/萨斯尼茨”级,舰船舰艇
MK9“沃斯伯•索尼克罗福特”级,舰船舰艇
“麦地纳”级,舰船舰艇
“沙里院”级,舰船舰艇
“卡亚”级,舰船舰艇
“勇猛”级,舰船舰艇
襄樊号(567),舰船舰艇
玉林号(565),舰船舰艇
南通号(511),舰船舰艇
淮南号(540),舰船舰艇
九江号(516),舰船舰艇
吉安号(518),舰船舰艇
西昌号(508),舰船舰艇
铜陵号(542),舰船舰艇
成都号(506),舰船舰艇
开封号(520),舰船舰艇
252 沙姆谢尔(Shamsheer)号,舰船舰艇
韶关号(553),舰船舰艇
253 赛义夫(Saif)号,舰船舰艇
45米级导弹护卫艇,舰船舰艇
062型/上海级,舰船舰艇
宜宾号(552),舰船舰艇
251 佐勒菲卡尔(Zulfiquar)号,舰船舰艇
254 阿斯雷特（Aslat）号,舰船舰艇
456 邦巴功号,舰船舰艇
纳赛尔号(053H出口型),舰船舰艇
457 克拉巴厘号,舰船舰艇
951 纳吉姆-扎费尔号,舰船舰艇
458 塞巴里号,舰船舰艇
455 昭披耶,舰船舰艇
汕头号(561),舰船舰艇
东莞号(560),舰船舰艇
临汾号(545),舰船舰艇
肇庆号(563),舰船舰艇
淮阴号(513),舰船舰艇
吉首号(557),舰船舰艇
丹东号(543),舰船舰艇
萍乡号(507),舰船舰艇
东川号(504),舰船舰艇
昭通号(555),舰船舰艇
舟山号(537),舰船舰艇
温州号(526),舰船舰艇
镇江号(514),舰船舰艇
无锡号(512),舰船舰艇
绍兴号(510),舰船舰艇
宁波号(533),舰船舰艇
林仙级/Arethusa,舰船舰艇
烟台舰(538),舰船舰艇
超勇舰,舰船舰艇
沙恩霍斯特级,舰船舰艇
伦敦级,舰船舰艇
克列斯塔I级,舰船舰艇
约克级,舰船舰艇
58型/肯达级,舰船舰艇
神通号/Shintsu,舰船舰艇
斯维尔德洛夫级,舰船舰艇
1134A型/克列斯塔II级,舰船舰艇
红色高加索号,舰船舰艇
鸟海号/Chokai,舰船舰艇
大井号/Oii,舰船舰艇
桥立号/Hashidate,舰船舰艇
黄石号(535),舰船舰艇
熊野号/Kumano,舰船舰艇
绵阳号(528),舰船舰艇
致远级,舰船舰艇
诺福克级,舰船舰艇
超勇级,舰船舰艇
三偎号/Mikuma,舰船舰艇
狄多级,舰船舰艇
扬威舰,舰船舰艇
靖远舰,舰船舰艇
冯·德·坦恩号战列巡洋舰,舰船舰艇
那智号/Nachi,舰船舰艇
经远级,舰船舰艇
衣笠号/Kinugasa,舰船舰艇
阿贺野级/Agano,舰船舰艇
加古号/Kako,舰船舰艇
夕张级/Yubari,舰船舰艇
古鹰号/Furutaka,舰船舰艇
川内级/Sendai,舰船舰艇
妙高级/Myoko,舰船舰艇
长良级/Nagara,舰船舰艇
天龙级/Tenryu,舰船舰艇
球磨级/Kuma,舰船舰艇
吉野号/Yoshino,舰船舰艇
阿武隈号/Abukuma,舰船舰艇
天龙号/Tenryu,舰船舰艇
酒勾号/Sakawa,舰船舰艇
长良号Nagara,舰船舰艇
球磨号/Kuma,舰船舰艇
龙田号/Tatsuda,舰船舰艇
那珂号/Naka,舰船舰艇
能代号/Noshiro,舰船舰艇
磐手号/Iwate,舰船舰艇
爱宕号/Atago,舰船舰艇
阿贺野号/Agano,舰船舰艇
摩耶号/Maya,舰船舰艇
多摩号/Tama,舰船舰艇
大淀级/Oyodo,舰船舰艇
羽黑号/Haguro,舰船舰艇
足柄号/Ashigara,舰船舰艇
铃谷号/Suzuya,舰船舰艇
北上号/Kitakami,舰船舰艇
生驹号/Ikoma,舰船舰艇
名取号/Natori,舰船舰艇
严岛号/Itsukushima,舰船舰艇
对马号/Tsushima,舰船舰艇
五十铃号/Isuzu,舰船舰艇
高雄号/Takao,舰船舰艇
由良号/Yura,舰船舰艇
最上号/Mogami,舰船舰艇
妙高号/Myoko,舰船舰艇
松岛号/matsushima,舰船舰艇
出云号/Izumo,舰船舰艇
鬼怒号/Kinu,舰船舰艇
筑波号/Tsukuba,舰船舰艇
木曾号/KISO,舰船舰艇
新高号/Niitaka,舰船舰艇
胡德号,舰船舰艇
肯特级/Kent,舰船舰艇
川内号/Sendai,舰船舰艇
虎号/Tiger,舰船舰艇
狮级/Lion,舰船舰艇
不倦级/Indefatigable,舰船舰艇
致远舰,舰船舰艇
声望级,舰船舰艇
矢矧号/Yahagi,舰船舰艇
夕张号/Yubari,舰船舰艇
海容级巡洋舰,舰船舰艇
莱比锡级,舰船舰艇
济远舰,舰船舰艇
世昌号国防动员船（82）,舰船舰艇
毕升号综合试验舰（891）,舰船舰艇
定远级巡洋舰,舰船舰艇
广甲舰,舰船舰艇
城级爱丁堡号/Edinburgh,舰船舰艇
未知型号快速医疗救助艇,舰船舰艇
华罗庚号综合试验舰（892）,舰船舰艇
远望5号,舰船舰艇
岱山岛号医院船（866）,舰船舰艇
北救143 三体救生船,舰船舰艇
远望3号,舰船舰艇
远望6号,舰船舰艇
海洋岛号潜艇支援舰（864）,舰船舰艇
天王星号侦察船（853）,舰船舰艇
列宁号核动力破冰船,舰船舰艇
竺可桢号测量船（872）,舰船舰艇
北调993 综合试验船,舰船舰艇
远望21号,舰船舰艇
"海洋22"钱三强号测量船,舰船舰艇
长岛号潜艇救援舰（867）,舰船舰艇
远望22号,舰船舰艇
徐霞客号(88),舰船舰艇
勘察四号声跟踪辅助工作船,舰船舰艇
庄河号集装箱医院船(865),舰船舰艇
试验舰（893）,舰船舰艇
李四光号测量船（871）,舰船舰艇
068型航道测量船,舰船舰艇
北调900 侦察船,舰船舰艇
81 郑和号训练舰,舰船舰艇
向阳红5号海洋调查船,舰船舰艇
614III型海洋综合调查船,舰船舰艇
595型中型水声调查船,舰船舰艇
625/625B型调查船,舰船舰艇
刘公岛号潜艇救援舰（865）,舰船舰艇
北救122打捞救生船,舰船舰艇
635型中型海道测量船,舰船舰艇
勘察三号 深水兵器试验船,舰船舰艇
625C型海洋测量船,舰船舰艇
海救512号氦氧救生船,舰船舰艇
速科夫号/Surcouf,舰船舰艇
永兴岛号远洋打捞救生船(863),舰船舰艇
6610型(曙光级)海洋调查船,舰船舰艇
东修911潜艇修理舰,舰船舰艇
崇明岛号远洋打捞救生船(862),舰船舰艇
“勘查一号”深潜器母船,舰船舰艇
645型海洋综合调查船,舰船舰艇
861 长兴岛号远洋打捞救生船,舰船舰艇
614II型海洋水文天气调查船,舰船舰艇
远望1号,舰船舰艇
南救502近海潜水救生船,舰船舰艇
北救137近海潜水救生船,舰船舰艇
南救503打捞救生船,舰船舰艇
832 医院船,舰船舰艇
069型航道测量船,舰船舰艇
勘查二号 深潜器母船,舰船舰艇
614I型海洋水文天气调查船,舰船舰艇
871 锡米兰号补给舰,舰船舰艇
海声582 小型水声工作船,舰船舰艇
远望2号测量船,舰船舰艇
东救304近海潜水救生船,舰船舰艇
远望4号测量船,舰船舰艇
646型扫海测量船,舰船舰艇
852 海王星侦察船,舰船舰艇
937号综合训练舰,舰船舰艇
“豹”级,舰船舰艇
成功级护卫舰,舰船舰艇
“佩里”级,舰船舰艇
“维林根”级,舰船舰艇
“尼泰罗伊”级,舰船舰艇
“大刀"级,舰船舰艇
“索尔兹伯里”级,舰船舰艇
“艾斯波拉”级,舰船舰艇
054A型,舰船舰艇
未来航空母舰,舰船舰艇
056型/江岛级,舰船舰艇
“圣女贞德”级,舰船舰艇
“查尔·戴高乐”级,舰船舰艇
维克兰特号/Vikrant,舰船舰艇
“石狩”/“夕张”级,舰船舰艇
“圣·保罗”级,舰船舰艇
“法塔希拉”级,舰船舰艇
“华欣”级,舰船舰艇
“巴罗索”级,舰船舰艇
“伊哈乌玛”级,舰船舰艇
“范·斯佩克”级,舰船舰艇
“纳努契卡”级,舰船舰艇
“杰贝尔·切诺阿”级,舰船舰艇
“麦纳麦”/“胜利”/“默里·吉布”级,舰船舰艇
“吉打”级,舰船舰艇
“维斯比”级,舰船舰艇
“布劳什威格”级,舰船舰艇
“卡姆罗辛”级,舰船舰艇
“艾尔瓦洛·迪巴赞”级,舰船舰艇
“阿萨德“级,舰船舰艇
昭披耶级(江湖级改),舰船舰艇
戴达罗号,舰船舰艇
B航舰,舰船舰艇
信浓号/Shinano,舰船舰艇
瑞凤号/Zuiho,舰船舰艇
祥凤级/Shoho,舰船舰艇
龙凤号/Ryuho,舰船舰艇
赤城号/Akagi,舰船舰艇
CVB-42/罗斯福,舰船舰艇
CVN-69/艾森豪威尔号/Eisenhower,舰船舰艇
CV-63/小鹰号,舰船舰艇
CV-16/列克星敦号,舰船舰艇
维拉特号/竞技神号,舰船舰艇
CV-12/大黄蜂号,舰船舰艇
CV-21/拳师号,舰船舰艇
CV-67/肯尼迪号,舰船舰艇
CVL-22/独立号/Independence,舰船舰艇
CVN21级,舰船舰艇
“加富尔”级,舰船舰艇
Lexington/列克星敦级,舰船舰艇
CV-33/奇沙冶号,舰船舰艇
独立级,舰船舰艇
CVL-23/普林斯顿号/Princeton,舰船舰艇
“伊丽莎白女王”级,舰船舰艇
CV-66/美国号,舰船舰艇
“加里波第”级,舰船舰艇
“库兹涅佐夫海军上将”级,舰船舰艇
AVG-1/长岛号/LongIsland,舰船舰艇
CV-22/独立号,舰船舰艇
“差克里·纳吕贝”级,舰船舰艇
小鹰级,舰船舰艇
CVL-48/塞班级/Saipan,舰船舰艇
CVL-49/赖特号/Wright,舰船舰艇
CV-20/本宁顿号,舰船舰艇
CV-15/伦道夫号,舰船舰艇
CVB-41/中途岛级航空母舰/Midway,舰船舰艇
CV-40/塔拉瓦号,舰船舰艇
CVB-43/珊瑚海/Coral Sea,舰船舰艇
CV-34/奥里斯坎尼号,舰船舰艇
CVN-76/里根号/Ronald Reagan,舰船舰艇
CV-39/张伯伦湖号,舰船舰艇
CVN-73/华盛顿号/George Washington,舰船舰艇
CVN-71/罗斯福号,舰船舰艇
CV-61/突击者号,舰船舰艇
CVN-74/约翰·C·斯坦尼斯号,舰船舰艇
CVN-68/尼米兹号,舰船舰艇
CV-64/星座号,舰船舰艇
CV-11/勇猛号,舰船舰艇
CVN-75/杜鲁门号/Truman,舰船舰艇
CVN-70/卡尔.文森号/Carl Vinson,舰船舰艇
“莱特”号(CV-32),舰船舰艇
“好人理查德”号(CV-31),舰船舰艇
“富兰克林”号(CV-13),舰船舰艇
Yorktown/约克城级,舰船舰艇
“邦克山”号(CV-17),舰船舰艇
CVL-30/圣贾辛托号/San Jacinto,舰船舰艇
“巴丹”号（CVL-29）/Bataan,舰船舰艇
CVL-28/卡伯特号/Cabot,舰船舰艇
CVL-27/兰利号/Langley,舰船舰艇
CVL-26/蒙特里号/Monterey,舰船舰艇
CVL-29/巴丹号/Bataan,舰船舰艇
CV-6/“企业”号/Enterprise,舰船舰艇
CV-18胡蜂号,舰船舰艇
埃塞克斯级/Essex,舰船舰艇
CV-10/约克城号,舰船舰艇
CV-4/游骑兵号/Ranger,舰船舰艇
“伊势”号直升机母舰,舰船舰艇
“日向”级直升机母舰,舰船舰艇
“埃塞克斯”号(CV-9),舰船舰艇
CVL-24/贝劳伍德号/Beleau Wood,舰船舰艇
CV-45/福吉谷号,舰船舰艇
CV-36/安提但号,舰船舰艇
CV-47/菲律宾海号,舰船舰艇
CV-19/汉科克号,舰船舰艇
CV-14/提康德罗加号,舰船舰艇
CV-5/约克城号/Yorktown,舰船舰艇
CVN-72/林肯号/Lincoln,舰船舰艇
桑加蒙级/Sangamon,舰船舰艇
卡萨布兰卡级/Casablanca,舰船舰艇
科芒斯曼特湾/Commencementbay,舰船舰艇
CV-59/福莱斯特号,舰船舰艇
博格级/Bogue,舰船舰艇
福莱斯特级/Forrestal,舰船舰艇
统治者级/Ruler,舰船舰艇
云龙级/Unryu,舰船舰艇
CVB-41中途岛/Midway,舰船舰艇
加贺号/Kaga,舰船舰艇
射手级航母/ARCHER,舰船舰艇
翔鹤级/Shokaku,舰船舰艇
大凤号/Taiho,舰船舰艇
苍龙级/Soryu,舰船舰艇
飞龙号/Hiryu,舰船舰艇
R92/不屈号/Indomitable,舰船舰艇
R87/卓越号/Illustrious,舰船舰艇
R38/胜利号/Victorious,舰船舰艇
查克里·纳吕贝特号,舰船舰艇
R21/墨尔本号/Melbourne,舰船舰艇
5月25日号,舰船舰艇
米勒斯吉拿斯号,舰船舰艇
独角兽号/Unicorn,舰船舰艇
维克拉马蒂亚号/Vikramaditya,舰船舰艇
卓越号,舰船舰艇
维克兰特号/Vikrant,舰船舰艇
格拉夫·齐柏林/A航舰,舰船舰艇
圣保罗号/福熙号,舰船舰艇
竞技神号/Hermes,舰船舰艇
百眼巨人号/Argus,舰船舰艇
半人马级航空母舰,舰船舰艇
光辉级,舰船舰艇
巨人级轻型航母,舰船舰艇
皇家方舟号航空母舰,舰船舰艇
新罗西斯克号,舰船舰艇
克里蒙梭级,舰船舰艇
凯沃尔号/Cavour,舰船舰艇
拉法叶号/R96/兰利号,舰船舰艇
CVL-24/贝劳森林号,舰船舰艇
博伊斯·贝莱奥号/Boyce Beilai Ao,舰船舰艇
拉法耶特号/Lafayette No,舰船舰艇
阿罗芒什号/Arromanches,舰船舰艇
海鹰级/Kaiyo,舰船舰艇
贝亚恩号/Bearn,舰船舰艇
飞鹰级/Hiyo,舰船舰艇
大鹰级/Taiyo,舰船舰艇
神鹰号/Shinyo,舰船舰艇
若宫号/Wakamiya,舰船舰艇
云鹰号/Unyo,舰船舰艇
日进号/Nisshin,舰船舰艇
隼鹰号/Junyo,舰船舰艇
瑞穗号/Mizuho,舰船舰艇
秋津洲号/Akitsushima,舰船舰艇
能登吕号/Notoro,舰船舰艇
大鹰号/Taiyo,舰船舰艇
飞鹰号/Hiyo,舰船舰艇
千代田号/Chiyoda,舰船舰艇
千岁级/Chitose,舰船舰艇
龙骧号/Ryujo,舰船舰艇
凤翔级/Hosho,舰船舰艇
神威号/Kamoi,舰船舰艇
笠置号/Kasagi,舰船舰艇
葛城/Katsuragi,舰船舰艇
千岁号/Zuiho,舰船舰艇
苍龙号/Soryu,舰船舰艇
瑞鹤号/Zuikak,舰船舰艇
祥凤号/Shoho,舰船舰艇
云龙号/Unryu,舰船舰艇
翔鹤号/Shokaku,舰船舰艇
基辅级航空母舰,舰船舰艇
CVL-25/考佩斯号/Cowpens,舰船舰艇
CV-38/香格里拉号,舰船舰艇
“东海“级,舰船舰艇
“克拉里“级,舰船舰艇
“斯德哥尔摩”级,舰船舰艇
“侦察”级,舰船舰艇
“浦项”级,舰船舰艇
“诺克斯”级,舰船舰艇
“尼尔斯·尤尔”级,舰船舰艇
053/053H2G型(江卫I/II),舰船舰艇
054型/江凯级,舰船舰艇
CV-2/列克星顿号/Lexington,舰船舰艇
CV-37/普林斯顿号,舰船舰艇
053型(江湖I/II级),舰船舰艇
053HT型/江湖级改,舰船舰艇
“利安德”级,舰船舰艇
“雅克布•范•希姆斯柯克”级,舰船舰艇
FS1500型,舰船舰艇
“哈利法克斯”级,舰船舰艇
“塞维奥拉”级,舰船舰艇
“大黄蜂”号（CV-8）/Hornet,舰船舰艇
CV-3/萨拉托加号/Saratoga,舰船舰艇
“戈达瓦里”级,舰船舰艇
“卡雷尔•多尔曼”级,舰船舰艇
“泰提斯”级,舰船舰艇
“布兰登堡”级,舰船舰艇
“白熊”级改进型,舰船舰艇
“文莱”级,舰船舰艇
“波克”I/II级,舰船舰艇
“科顿艾尔”级,舰船舰艇
“萨克森”级,舰船舰艇
“花月”级,舰船舰艇
“拉斐特”级,舰船舰艇
“什瓦利克”级,舰船舰艇
“毒蜘蛛”I/II/III级,舰船舰艇
“塔尔瓦”级,舰船舰艇
多任务护卫舰（法/意）,舰船舰艇
“基•哈加•德旺塔拉” 级,舰船舰艇
“西北风“级,舰船舰艇
“帕契姆“级,舰船舰艇
“布朗斯坦”级,舰船舰艇
“狼”级,舰船舰艇
“女将”级,舰船舰艇
“克劳德•琼斯”级,舰船舰艇
“蔚山”级,舰船舰艇
“阿武隈”级,舰船舰艇
